input	kind	barcode	threshold	raw_complexity	imp_complexity	gain
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:94:12	136.555	28	0	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:B0:12	136.555	53	8	-45
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:B6:02	136.555	61	0	-61
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:J0:04	136.555	50	0	-50
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:O2:06	136.555	67	3	-64
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:O2:09	136.555	67	2	-65
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:95:T7:02	136.555	38	2	-36
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:99:0R:04	136.555	49	0	-49
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:A3:H2:12	136.555	27	1	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:A3:M4:11	136.555	25	4	-21
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:A3:U6:02	136.555	43	0	-43
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:A4:S6:06	136.555	21	2	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:A7:E6:06	136.555	61	0	-61
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:A7:H2:04	136.555	35	1	-34
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B1:24:02	136.555	22	0	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B1:O2:02	136.555	22	1	-21
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B2:F3:02	136.555	36	4	-32
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B2:L0:05	136.555	26	1	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B5:56:07	136.555	54	1	-53
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B5:B2:11	136.555	27	5	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B5:E6:02	136.555	34	0	-34
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B5:X0:02	136.555	67	1	-66
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B5:X7:12	136.555	65	3	-62
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B6:E1:09	136.555	39	3	-36
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B6:E2:06	136.555	37	0	-37
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B6:G4:06	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:B9:41:09	136.555	26	0	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C4:G4:03	136.555	44	1	-43
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C7:J6:02	136.555	19	4	-15
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C7:M0:02	136.555	28	1	-27
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C8:B6:04	136.555	83	3	-80
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C8:E2:07	136.555	57	1	-56
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C8:L4:07	136.555	36	0	-36
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:C8:Y1:04	136.555	31	0	-31
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:D1:F3:02	136.555	34	2	-32
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:D1:O9:05	136.555	34	1	-33
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:D1:Q8:09	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:D5:25:04	136.555	32	1	-31
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:D6:T4:12	136.555	20	2173	2153
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E0:W0:01	136.555	37	2106	2069
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:34:12	136.555	24	1	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:90:08	136.555	20	2	-18
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:B6:02	136.555	72	1	-71
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:C0:12	136.555	177	6	-171
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:E6:02	136.555	54	312	258
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:H6:03	136.555	37	0	-37
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E3:S5:02	136.555	156	6	-150
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E4:M4:03	136.555	20	2	-18
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E7:B6:02	136.555	20	1	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E7:N8:02	136.555	216	543	327
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:E8:H3:02	136.555	223	2	-221
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F1:25:09	136.555	20	0	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F1:Q8:09	136.555	40	77	37
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F2:F3:02	136.555	92	2	-90
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F2:F3:06	136.555	59	1	-58
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F2:K1:05	136.555	54	1	-53
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F5:E6:03	136.555	26	2	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F7:F3:04	136.555	45	1	-44
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F7:K2:04	136.555	23	0	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F7:O5:02	136.555	48	11	-37
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:F9:0R:12	136.555	48	5	-43
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:G3:X7:06	136.555	23	0	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:G4:Y5:03	136.555	53	2	-51
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:G8:Y5:02	136.555	28	0	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:H1:F3:12	136.555	32	3	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:H5:T8:07	136.555	50	108	58
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:I4:H6:05	136.555	29	0	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:I7:97:12	136.555	33	15	-18
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:08:03	136.555	71	2	-69
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:0F:04	136.555	47	0	-47
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:0N:04	136.555	40	18	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:0O:02	136.555	105	2	-103
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:78:04	136.555	39	4	-35
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:A2:02	136.555	48	5	-43
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:A6:10	136.555	37	1	-36
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:B0:02	136.555	719	44	-675
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:D3:01	136.555	232	3	-229
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:D4:02	136.555	36	7	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:G2:08	136.555	31	0	-31
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:K4:02	136.555	45	2	-43
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:J1:M1:04	136.555	46	150	104
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:K8:Q1:06	136.555	21	175	154
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:L2:0O:06	136.555	20	51	31
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:L5:Y6:07	136.555	20	1	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M0:T0:02	136.555	48	75	27
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M0:T0:09	136.555	253	1	-252
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M3:Q0:02	136.555	28	15	-13
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M3:R0:11	136.555	21	1	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M4:0R:12	136.555	71	2	-69
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M4:K5:12	136.555	50	0	-50
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M7:E6:09	136.555	74	5	-69
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M7:H2:04	136.555	24	0	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M7:T4:02	136.555	31	0	-31
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M8:0R:12	136.555	73	4	-69
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:M8:T4:12	136.555	20	0	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N1:C4:09	136.555	23	1	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N1:Y6:02	136.555	29	1	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N2:02:02	136.555	38	1	-37
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:34:07	136.555	50	2	-48
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:82:02	136.555	25	5	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:97:07	136.555	100	0	-100
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:C8:12	136.555	61	2	-59
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:F8:06	136.555	36	1	-35
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:H2:02	136.555	56	0	-56
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:J8:07	136.555	333	237	-96
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:L0:05	136.555	70	3	-67
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:Q6:07	136.555	23	3	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:R4:07	136.555	32	24	-8
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:U6:06	136.555	29	10	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:N9:X4:02	136.555	44	2	-42
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O0:45:04	136.555	26	2	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O3:54:04	136.555	151	281	130
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O4:45:10	136.555	243	3	-240
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O7:W6:02	136.555	51	52	1
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O8:46:02	136.555	26	1	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O8:O2:04	136.555	39	103	64
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:O8:Z0:04	136.555	25	2	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:P1:H0:02	136.555	209	3	-206
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:P2:O1:09	136.555	25	58	33
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:P6:0R:12	136.555	51	0	-51
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:P6:E6:04	136.555	30	0	-30
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:P9:Y5:07	136.555	23	0	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:Q3:93:12	136.555	22	3	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R1:C0:06	136.555	43	3	-40
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R1:G4:09	136.555	46	4	-42
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R1:L0:05	136.555	26	1	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R1:Q8:09	136.555	36	7	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R2:F6:02	136.555	24	1	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R2:H8:09	136.555	53	1	-52
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R2:L8:02	136.555	23	0	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:R9:Y9:07	136.555	49	1	-48
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S0:24:12	136.555	24	0	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S3:E9:12	136.555	1210	64	-1146
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:24:04	136.555	117	0	-117
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:45:11	136.555	93	6	-87
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:54:02	136.555	74	0	-74
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:E2:02	136.555	174	1	-173
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:E6:09	136.555	198	1	-197
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:E9:06	136.555	55	2	-53
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:F6:09	136.555	59	1	-58
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:H7:04	136.555	54	0	-54
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:J8:09	136.555	109	3	-106
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:Q8:07	136.555	86	2	-84
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:Q8:09	136.555	106	4	-102
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:S9:03	136.555	83	3	-80
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S7:Y2:12	136.555	50	0	-50
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S8:41:07	136.555	116	362	246
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S8:G9:02	136.555	32	2	-30
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S8:O1:02	136.555	49	4	-45
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:S8:O6:02	136.555	152	1	-151
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:T1:A4:03	136.555	22	3	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:T1:T4:02	136.555	28	1	-27
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:T2:Y2:11	136.555	26	0	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:T5:U5:05	136.555	752	134	-618
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:T6:Z8:04	136.555	84	0	-84
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:U4:54:02	136.555	31	11	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:U4:54:07	136.555	35	1	-34
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:U4:N8:06	136.555	23	0	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:U7:J6:03	136.555	21	3	-18
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:V6:P3:09	136.555	28	2	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:V9:D0:05	136.555	38	152	114
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:V9:S9:03	136.555	36	222	186
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:W0:E9:12	136.555	41	3	-38
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:W7:O2:12	136.555	281	39	-242
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:W7:T4:02	136.555	39	73	34
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:W7:V6:07	136.555	505	4	-501
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:W7:V6:12	136.555	34	2	-32
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:W8:N7:12	136.555	24	18	-6
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X1:0R:02	136.555	49	1	-48
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X1:J3:03	136.555	28	0	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X1:K5:09	136.555	22	51	29
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X1:X7:07	136.555	90	6	-84
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:25:06	136.555	76	0	-76
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:49:08	136.555	44	1	-43
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:A0:12	136.555	97	41	-56
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:A4:09	136.555	160	2	-158
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:G0:04	136.555	83	1	-82
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:J6:02	136.555	211	13	-198
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:K5:12	136.555	181	2	-179
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X5:N0:07	136.555	54	3	-51
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X6:I2:02	136.555	41	2	-39
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X6:M4:02	136.555	27	0	-27
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:X6:P8:06	136.555	88	24	-64
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:Y8:C0:02	136.555	20	1	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:Y8:M8:04	136.555	23	1	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:Y8:T4:02	136.555	25	1	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:Z5:S6:02	136.555	22	0	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3G:Z9:B2:10	136.555	22	0	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:07:N8:03	136.555	29	36	7
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:08:72:03	136.555	23	0	-23
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0A:G9:03	136.555	42	0	-42
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0E:G2:05	136.555	255	2	-253
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0H:N7:05	136.555	20	0	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0X:65:09	136.555	181	1	-180
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0X:D4:09	136.555	21	1	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0X:L0:07	136.555	67	0	-67
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0Y:I2:03	136.555	81	283	202
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0Y:Q0:10	136.555	26	0	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:0Y:T2:05	136.555	30	1	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:16:56:03	136.555	71	1	-70
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:24:J0:07	136.555	41	1	-40
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:24:K2:07	136.555	36	1	-35
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:24:L6:03	136.555	36	563	527
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:35:F8:07	136.555	84	0	-84
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:36:78:03	136.555	25	1	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:43:K1:12	136.555	2544	33	-2511
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:47:18:01	136.555	46	0	-46
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:47:49:03	136.555	35	0	-35
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:47:D7:04	136.555	28	2	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:47:S6:07	136.555	30	2	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:47:W2:03	136.555	21	135	114
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:60:T4:07	136.555	41	1132	1091
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:63:58:03	136.555	40	0	-40
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:63:D7:03	136.555	591	0	-591
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:64:T2:03	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:72:W2:06	136.555	64	1	-63
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:75:T4:07	136.555	29	1	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:79:A4:03	136.555	25	7	-18
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:87:T0:03	136.555	28	1	-27
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:95:66:03	136.555	46	19	-27
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:95:N8:03	136.555	91	2	-89
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:95:O9:03	136.555	56	71	15
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:B5:50:03	136.555	56	3	-53
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:B5:Y1:03	136.555	33	3	-30
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:C7:K1:07	136.555	21	3	-18
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:C8:54:03	136.555	47	0	-47
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:C8:A5:07	136.555	29	4	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:E3:Q8:09	136.555	90	2	-88
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:E3:Y5:09	136.555	67	2	-65
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:F1:G9:07	136.555	20	0	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:F2:N7:09	136.555	54	5	-49
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:F9:L0:11	136.555	29	0	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:G3:H8:09	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:G7:Q8:03	136.555	26	1	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:H6:B7:09	136.555	33	48	15
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:I3:50:07	136.555	40	2	-38
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:I3:R2:06	136.555	119	3	-116
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:J1:17:03	136.555	23	1	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:J1:61:07	136.555	28	2	-26
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:J1:B6:03	136.555	47	1	-46
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:J1:W2:07	136.555	109	2	-107
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:J2:B2:07	136.555	30	38	8
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:K7:46:11	136.555	36	3	-33
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:K7:54:03	136.555	24	20	-4
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:K7:56:03	136.555	100	3	-97
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:K8:Q8:09	136.555	22	0	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:M0:A6:09	136.555	89	48	-41
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:M4:O6:03	136.555	29	2	-27
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:M7:50:07	136.555	33	0	-33
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N1:E2:03	136.555	26	2	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N1:Y2:03	136.555	40	3	-37
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N5:N8:09	136.555	61	3	-58
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N6:X8:04	136.555	20	1	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N9:0O:06	136.555	71	1	-70
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N9:98:10	136.555	139	2	-137
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N9:F2:07	136.555	35	1	-34
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:N9:Q8:09	136.555	102	5	-97
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:O0:26:01	136.555	29	0	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:P1:X8:03	136.555	30	1	-29
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:P2:49:09	136.555	29	1	-28
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:P2:T4:03	136.555	133	2	-131
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:P6:P8:11	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Q0:H2:03	136.555	34	1	-33
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Q3:F8:07	136.555	99	18	-81
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Q4:F3:03	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Q8:S5:03	136.555	21	1	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Q8:S9:07	136.555	470	248	-222
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:R5:84:03	136.555	68	3	-65
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:R6:77:02	136.555	40	23	-17
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:S4:P0:07	136.555	25	0	-25
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:S7:H0:03	136.555	61	1	-60
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:S7:K5:09	136.555	28	8	-20
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:S8:13:07	136.555	35	1	-34
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:S8:Y2:01	136.555	1386	116	-1270
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:T1:84:07	136.555	28	6	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:V9:J0:07	136.555	43	4	-39
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:W0:30:09	136.555	26	2	-24
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:W4:37:03	136.555	132	4	-128
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:W7:J6:01	136.555	41	3	-38
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:W7:O2:12	136.555	38	140	102
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X5:56:04	136.555	109	10	-99
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X5:G8:09	136.555	76	4	-72
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X5:O9:03	136.555	129	69	-60
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X5:Z6:09	136.555	135	0	-135
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X6:49:06	136.555	42	0	-42
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X6:54:03	136.555	107	2	-105
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X6:G4:08	136.555	27	6	-21
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:X9:S9:06	136.555	22	0	-22
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Z1:Q8:09	136.555	40	2	-38
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Z2:41:07	136.555	34	2	-32
scOpen	factored	293T_TFF1_DNA_Pool-1_3F:Z2:45:03	136.555	21	2	-19
scOpen	factored	293T_TFF1_DNA_Pool-1_3E:07:N8:02	136.555	35	60	25
