input	kind	barcode	umi_total
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:0Y:Y6:07	1.049e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:11:50:07	929523
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:12:E1:07	897807
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:19:J0:07	813379
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:20:B2:07	683697
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:24:Y1:01	825854
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:31:Y5:04	881275
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:39:G4:04	1.27812e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:39:N0:07	800295
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:39:T7:04	767350
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:40:G4:04	1.06903e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:47:08:03	859726
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:47:24:09	791498
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:47:D4:07	23262.3
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:51:46:03	19374.1
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:51:T4:12	20066.6
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:64:18:11	2.19927e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:67:F6:03	7.10104e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:68:J0:04	745396
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:68:M4:07	810365
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:71:T4:03	29985.5
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:79:E2:07	774179
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:95:08:03	15364.4
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:95:0N:04	776638
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:99:E1:04	474708
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B5:09:09	720852
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B5:N0:04	1.18279e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B5:S1:04	832759
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B5:U5:10	804123
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B5:X7:04	842034
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B5:Y1:03	809576
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B6:M1:12	217378
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:B6:T7:04	730145
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:E3:Z8:07	657329
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:E4:C4:12	636266
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:E4:G0:04	911365
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:E7:84:07	685896
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F1:J0:07	341727
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F1:T4:07	845768
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F2:O1:12	878794
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F2:Q1:04	870725
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F6:E2:03	12093.8
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F9:E6:07	727241
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:F9:T7:04	2.53585e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:G3:56:04	535105
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:G8:E2:07	799838
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:H1:41:07	782254
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:H2:E2:03	180576
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:H9:J6:01	778798
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:I3:X3:04	786268
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:I4:P0:07	767506
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:J1:34:04	711617
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:J1:54:07	841063
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:J1:B8:03	523417
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:J1:J0:12	692911
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:J1:L7:07	8302.21
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:J2:26:02	815396
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:K0:J0:07	762693
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:K7:T7:04	1.6236e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:K7:X7:04	714814
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:K8:Q8:04	790350
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:K8:Y5:04	762650
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:M0:T7:04	728272
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N6:0O:07	1.11806e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N6:E2:08	1.52371e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N9:0N:04	924115
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N9:17:03	948057
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N9:G0:06	2.197e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N9:G9:12	681605
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:N9:I9:04	762017
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:O4:84:07	932942
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:O4:O5:04	699461
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:P2:T4:03	811398
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:P9:F2:07	729009
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:P9:T0:02	772220
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Q0:24:09	831899
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Q0:N8:07	798118
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:R6:0R:11	777884
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S7:45:11	757459
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S7:81:10	626156
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S7:J0:07	1.13126e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S7:P3:07	757125
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S7:U6:07	57929.1
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S7:Y1:04	992447
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S8:34:07	1.47885e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:S8:54:03	942266
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U3:B6:07	850444
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U3:S1:04	148070
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U3:X7:07	776270
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U4:E2:03	713597
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U4:N7:02	529619
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U4:T7:04	641617
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:U7:0W:07	822413
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:V5:K5:04	753489
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:W8:F8:07	772415
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:08:07	753235
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:0N:04	688020
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:0R:03	921867
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:66:04	748503
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:72:04	822385
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:B8:04	849010
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:H8:10	1.31812e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:K4:04	860751
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:L4:04	740287
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X5:N0:07	917242
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:X6:T2:03	1.65886e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Y3:B6:07	902790
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Z2:84:04	781354
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Z2:J6:04	757477
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Z2:X8:07	837507
MAGIC	dense	293T_TFF1_DNA_Pool-1_2D:Z6:94:03	18823.9
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:08:L8:08	884694
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0A:Q6:05	737623
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0E:E2:07	832353
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0E:H4:05	789223
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0P:41:05	773938
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0T:Y5:01	54218.7
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0X:14:12	1.08807e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0X:81:10	767725
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0X:G0:01	1.82731e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0X:N7:01	866548
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0X:T7:04	792544
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0Y:0W:05	881467
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0Y:A6:11	913057
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0Y:B0:05	777550
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0Y:J6:08	764655
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:0Y:T2:05	1.63704e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:12:U5:05	811795
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:23:L4:10	3.08813e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:28:I1:05	744346
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:39:56:05	619600
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:47:M8:05	659307
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:47:S6:08	740732
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:71:76:05	15609.8
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:72:A0:09	747393
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:72:T7:05	774518
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:76:F3:05	745599
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:83:14:12	769834
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:83:78:12	624797
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:91:81:10	792962
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:92:V0:08	872726
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:92:Y1:10	545581
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:95:24:05	704117
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:95:K2:05	769149
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:95:Y2:10	1.27136e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:95:Z2:05	150925
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:96:C8:01	746992
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:99:E9:08	597790
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:E3:81:10	522061
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:E3:84:09	738215
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:E3:D4:01	818997
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:E3:F3:05	1.22424e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:E3:M8:05	859211
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:E4:S9:08	779284
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:F2:14:12	753286
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:F2:N8:10	794592
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:F7:14:12	745981
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:G0:R7:05	692882
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:H2:K5:05	13809.8
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:I4:Q8:05	785212
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:J1:B2:02	753984
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:K7:M0:05	708330
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:M3:F8:05	708407
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:M4:W6:04	511116
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:N9:46:05	774047
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:N9:J6:05	717612
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:N9:P3:05	905476
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:O7:54:05	647355
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:O7:54:07	1.27597e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:P9:81:10	714565
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:P9:N0:08	873292
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:Q8:H4:05	856374
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:S7:14:12	976069
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:S7:81:10	993504
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:S7:D4:02	866243
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:S7:E6:09	994710
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:S7:J0:07	1.13426e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:S8:H6:12	722714
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:U3:J3:05	769001
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:U4:84:09	10318.2
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:V9:F8:08	11082.8
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:V9:S6:10	797845
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:W3:X7:04	1.01517e+07
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:W8:H8:05	773780
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:W8:T7:05	810915
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X1:X8:05	823243
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X5:18:05	1.06745e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X5:49:11	826294
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X5:M8:12	2.211e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X5:O1:12	997498
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X5:Y5:08	674984
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:X5:Y6:05	1.3265e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:Y7:C0:05	742080
MAGIC	dense	293T_TFF1_DNA_Pool-1_2C:Z2:14:12	714335
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:04:Y6:05	792271
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:08:E1:12	1.17531e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0A:E2:12	15968.9
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0I:02:06	818804
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0T:08:05	658175
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:02:09	993054
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:18:12	770262
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:46:10	869169
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:61:01	1.48254e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:78:12	719293
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:G8:01	1.0393e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:L0:12	758836
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:T4:12	1.18444e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:X4:12	848725
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:Y1:06	784660
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0X:Y2:04	1.04066e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:0F:07	755096
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:24:01	831968
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:50:01	1.08846e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:H4:12	957818
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:L7:12	698086
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:O9:03	755065
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:T8:12	722745
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:V3:12	722736
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:0Y:X8:10	835836
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:20:M0:01	859284
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:36:T2:01	662819
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:39:R4:12	790213
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:08:03	1.02196e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:0K:04	793526
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:20:12	643813
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:G5:01	740688
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:G5:04	715617
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:O1:12	999216
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:47:T0:12	751288
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:55:54:01	1.18534e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:55:65:12	616792
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:67:E2:12	863088
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:68:A5:12	695036
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:71:S9:07	820245
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:75:I0:12	685058
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:80:E1:02	877778
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:80:E2:06	760584
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:80:G0:12	856964
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:95:69:09	753523
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:95:G8:01	1.23222e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:A3:Q1:12	1.70666e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:A4:24:09	797605
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:A4:J6:12	766838
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:B2:0F:07	596549
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:B5:B2:06	471782
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:C3:O2:06	36925.3
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:D1:O9:03	595889
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:E0:E2:12	854649
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:E3:0V:05	630794
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:E3:N3:10	1.05664e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:F7:0R:01	616462
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:F7:G4:04	840818
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:G4:58:12	901304
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:G4:C9:01	520771
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:G8:Y2:01	711391
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:H2:08:05	910787
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:I3:Q8:12	686954
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:I4:46:02	1.09229e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:26:12	879817
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:66:01	1.0347e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:B6:11	967394
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:D7:12	706020
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:J8:07	798273
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:T4:12	858427
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J1:Y5:12	798300
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:J9:T4:12	760689
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:K3:E2:01	858151
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:K7:T7:04	869345
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:L1:46:02	731119
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:L6:O1:12	817498
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:M3:Q5:12	759720
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:M3:X8:10	887178
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:N9:45:11	9.7111e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:N9:G8:01	898993
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:O7:S6:12	803654
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:P2:O1:09	2.77018e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:P6:K1:12	190970
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:Q0:G0:12	876114
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:Q3:Q6:12	611396
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:Q4:N8:12	13455.9
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:R1:14:09	639618
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:R1:97:12	6.29506e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:R2:F3:12	3.18194e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S3:E2:09	871888
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S7:0A:12	975707
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S7:0W:03	1.02492e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S7:56:01	1.29406e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S7:D4:02	795474
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S8:56:12	676768
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:S8:T8:12	616284
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:T2:E2:12	574233
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:U4:E1:09	798996
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:U4:F3:12	811414
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:U4:I0:01	936192
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:U4:T7:04	57957.8
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:V2:Y2:09	792200
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:V9:0J:02	857612
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:V9:Q6:12	745480
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:W3:0V:04	1.47882e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:W7:K1:04	1.42086e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:W8:C0:12	811795
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:0R:04	2.771e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:65:09	772285
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:76:01	748079
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:A6:01	856615
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:B8:03	599947
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:M8:12	6.12861e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:T7:02	771560
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:X8:10	1.84524e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X5:Y6:05	1.16336e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X6:D2:03	795250
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X6:H7:12	1.14583e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X6:O1:12	823885
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:X6:S6:01	829639
MAGIC	dense	293T_TFF1_DNA_Pool-1_2B:Z5:T2:12	780566
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:03:P8:10	651896
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:04:Y6:05	30945.4
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:07:X8:10	812306
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:07:Y9:10	820330
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0D:H2:10	1.24834e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0D:R4:03	22957.9
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0E:61:07	684610
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0H:61:03	713153
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0M:F3:01	933482
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0M:W2:08	722258
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0Q:46:10	722741
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:24:09	1.04773e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:61:01	775188
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:72:10	967893
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:B0:10	809215
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:B8:10	715375
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:F6:10	312651
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:N0:10	918474
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:T8:12	1.57931e+06
MAGIC	dense	293T_TFF1_DNA_Pool-1_2A:0X:X8:10	1.43198e+06
